Ligand,Receptor,LRscore,ligand_mean_expr,receptor_mean_expr,ligand_pct_expr,receptor_pct_expr
ICAM1__Endothelial,ITGB2__Macrophage,0.015752606453949543,0.043309817437178204,0.3637190684721548,0.7635597682991049,8.004212743549237
COL9A3__Malignant,ITGA11__Stroma,0.01575182781440612,0.09145673848215871,0.17223255580537644,3.7651395471300684,3.738809899947341
WNT5A__Malignant,LRP5__Stroma,0.01557491351625405,0.10884281416915284,0.14309546877434687,4.6866771985255395,3.291205897840969
WNT5A__Malignant,ROR2__Stroma,0.015448542440104887,0.10884281416915284,0.14193442679731044,4.6866771985255395,3.1332280147446023
CTSG__Malignant,F2RL2__Stroma,0.01471315065670918,0.07067541917640491,0.20817917782681064,2.527646129541864,4.423380726698262
ICAM3__Endothelial,ITGB2__Macrophage,0.013578641593991797,0.03733277348100141,0.3637190684721548,0.6582411795681937,8.004212743549237
ICAM2__Endothelial,ITGB2__Macrophage,0.01351128180702599,0.03714757618780268,0.3637190684721548,0.631911532385466,8.004212743549237
SELPLG__Endothelial,ITGB2__Macrophage,0.013459297139388801,0.03700465085849411,0.3637190684721548,0.6845708267509215,8.004212743549237
CCL19__Bcell,CD81__Macrophage,0.013343572760464927,0.02911829801605255,0.45825387023337644,0.526592943654555,8.267509215376515
CCL19__Bcell,CD63__Macrophage,0.012950456015787423,0.02911829801605255,0.44475319294582394,0.526592943654555,8.241179568193786
VCAM1__Endothelial,ITGB2__Macrophage,0.012846476989013665,0.03531977864943078,0.3637190684721548,0.6582411795681937,8.004212743549237
WNT3__Malignant,LRP5__Endothelial,0.012542577122716123,0.4605328016400675,0.027234926758851932,19.036334913112167,0.5002632964718273
TFPI__Endothelial,SDC4__Macrophage,0.01194340114893688,0.036446881739051806,0.3276933602838199,0.6845708267509215,7.846234860452871
CCL19__Bcell,TYROBP__Macrophage,0.01169398257600429,0.02911829801605255,0.4016025445428694,0.526592943654555,8.030542390731963
LTA__Malignant,EDNRA__Stroma,0.011645564348587547,0.06294986974043566,0.18499743361831061,2.843601895734597,3.949447077409163
LTBP1__Stroma,CD74__Bcell,0.01153213333346732,0.24817636576039656,0.04646749217288922,5.213270142180095,0.526592943654555
HSPG2__Endothelial,SDC1__Macrophage,0.01141639427360365,0.1154443143349699,0.09889091844296609,1.579778830963665,7.477619799894682
CCL19__Bcell,ENO1__Macrophage,0.011228893211983944,0.02911829801605255,0.3856301355866884,0.526592943654555,8.056872037914692
CCL19__Bcell,CD9__Macrophage,0.011003532500097104,0.02911829801605255,0.3778906477992291,0.526592943654555,8.004212743549237
CCL19__Bcell,ITGB2__Macrophage,0.010590880229893226,0.02911829801605255,0.3637190684721548,0.526592943654555,8.004212743549237
VCAM1__Endothelial,ITGB1__Macrophage,0.010406491343095424,0.03531977864943078,0.2946363692248999,0.6582411795681937,7.477619799894682
SELPLG__Endothelial,ESAM__Stroma,0.010145003751723497,0.03700465085849411,0.27415482963257837,0.6845708267509215,5.792522380200105
TNXB__Endothelial,ITGAV__Macrophage,0.010137164039606406,0.062569064671217145,0.16201559177645303,1.1058451816745656,5.450236966824645
JAM3__Endothelial,ITGB2__Macrophage,0.010112101374419662,0.027801955550190827,0.3637190684721548,0.526592943654555,8.004212743549237
COL4A2__Endothelial,SDC1__Macrophage,0.00979816184574978,0.09908050203215302,0.09889091844296609,1.4481305950500263,7.477619799894682
CCL19__Bcell,FLOT1__Macrophage,0.009625834404195635,0.02911829801605255,0.33057682145052003,0.526592943654555,7.60926803580832
CXCL10__Macrophage,CD74__Bcell,0.009508880791980836,0.2046351190333584,0.04646749217288922,5.26592943654555,0.526592943654555
PTN__Malignant,PTPRB__Endothelial,0.009162182857247882,0.19352979474505222,0.047342492505186316,7.714586624539231,0.8162190626645603
JAM2__Endothelial,ITGAV__Macrophage,0.008929994640844615,0.055118118836155625,0.16201559177645303,0.9741969457609267,5.450236966824645
WNT7B__Malignant,LRP5__Endothelial,0.008562800300915888,0.3144051157814403,0.027234926758851932,12.269615587151133,0.5002632964718273
SELPLG__Macrophage,CD74__Bcell,0.007950701753083938,0.1711024499342932,0.04646749217288922,4.79199578725645,0.526592943654555
CCL19__Bcell,CD163__Macrophage,0.007412913021776102,0.02911829801605255,0.25457920025715297,0.526592943654555,6.503422854133754
ICAM1__Endothelial,ITGAL__Macrophage,0.00730720776090751,0.043309817437178204,0.16871943114299126,0.7635597682991049,4.8709847288046335
HBEGF__Endothelial,CD44__Macrophage,0.006985556501588524,0.02250977635941908,0.3103343360701787,0.421274354923644,7.50394944707741
ICAM3__Endothelial,ITGAL__Macrophage,0.006298764304704708,0.03733277348100141,0.16871943114299126,0.6582411795681937,4.8709847288046335
ICAM2__Endothelial,ITGAL__Macrophage,0.006267517922746995,0.03714757618780268,0.16871943114299126,0.631911532385466,4.8709847288046335
HBEGF__Endothelial,CD82__Stroma,0.006241484039958902,0.02250977635941908,0.27727881167274193,0.421274354923644,6.687730384412848
TNXB__Endothelial,SDC1__Macrophage,0.006187512271454005,0.062569064671217145,0.09889091844296609,1.1058451816745656,7.477619799894682
DUSP18__Endothelial,CD151__Stroma,0.00594819508655873,0.0055494958877481656,1.0718442191642645,0.105318588730911,18.43075302790943
CCL19__Bcell,IL2RG__Macrophage,0.005635551397838059,0.02911829801605255,0.19353986262285147,0.526592943654555,5.555555555555555
PROS1__Endothelial,AXL__Macrophage,0.005276153181770677,0.03192267297107163,0.16527917905095021,0.5792522380200106,5.134281200631912
CD14__Bcell,ITGB1__Macrophage,0.004560460349376902,0.015478266859499079,0.2946363692248999,0.47393364928909953,7.477619799894682
VCAM1__Bcell,ITGB1__Macrophage,0.00441657063231326,0.014989903126799776,0.2946363692248999,0.3949447077409162,7.477619799894682
IL15__Endothelial,IL2RG__Macrophage,0.004337780625920884,0.022412853699156843,0.19353986262285147,0.3949447077409162,5.555555555555555
ICAM3__Bcell,ITGAL__Macrophage,0.003864978569181046,0.02290772641300243,0.16871943114299126,0.47393364928909953,4.8709847288046335
PDGFB__Endothelial,ITGAV__Macrophage,0.003739048908832499,0.023078327633994568,0.16201559177645303,0.421274354923644,5.450236966824645
ANGPT2__Endothelial,ITGB1__Macrophage,0.0036884938689273426,0.012518800305035886,0.2946363692248999,0.23696682464454977,7.477619799894682
CX3CL1__Endothelial,ITGAV__Macrophage,0.003540585127435808,0.02185336046126388,0.16201559177645303,0.3949447077409162,5.450236966824645
HBEGF__Endothelial,ERBB2__Macrophage,0.003287353455437147,0.02250977635941908,0.14604114243283337,0.421274354923644,7.661927330173776
PGF__Endothelial,NRP1__Macrophage,0.0030647764678459447,0.022121787708077052,0.13854108484762925,0.47393364928909953,4.160084254870985
IL6__Endothelial,IL6ST__Macrophage,0.0029748149634605888,0.008887323123866569,0.33472564483132566,0.1579778830963665,8.08320168509742
WNT5A__Malignant,LRP5__Endothelial,0.002964326072124209,0.10884281416915284,0.027234926758851932,4.6866771985255395,0.5002632964718273
ADAM17__Bcell,ITGB1__Macrophage,0.0029527940502197276,0.010021824725805728,0.2946363692248999,0.23696682464454977,7.477619799894682
EFNB1__Endothelial,ERBB2__Macrophage,0.0028415665032051926,0.019457301249968473,0.14604114243283337,0.3686150605581885,7.661927330173776
NID1__Bcell,ITGB1__Macrophage,0.002590819928013735,0.008793279440788003,0.2946363692248999,0.23696682464454977,7.477619799894682
LGALS9__Bcell,HAVCR2__Macrophage,0.0025082462366597534,0.02406365201789216,0.10423381433519671,0.47393364928909953,3.1332280147446023
VCAM1__Endothelial,ITGB7__Macrophage,0.002343129114738433,0.03531977864943078,0.06634042466673826,0.6582411795681937,2.132701421800948
LAMA2__Bcell,ITGB1__Macrophage,0.002327873389792639,0.007900835174953375,0.2946363692248999,0.23696682464454977,7.477619799894682
HBEGF__Macrophage,CD9__Endothelial,0.002284864253782949,0.021348901951759865,0.10702490736740675,0.7109004739336493,1.6061084781463928
SEMA7A__Bcell,ITGB1__Macrophage,0.002069281597300822,0.007023170977651139,0.2946363692248999,0.1579778830963665,7.477619799894682
JAM2__Bcell,ITGB1__Macrophage,0.0020501744171888053,0.006958320938389923,0.2946363692248999,0.18430753027909424,7.477619799894682
SELPLG__Bcell,ITGAM__Macrophage,0.001885191126670009,0.01760048658141764,0.10711017095745344,0.47393364928909953,3.185887309110058
ANGPT2__Endothelial,ITGA5__Macrophage,0.001857855825813241,0.012518800305035886,0.14840526093110448,0.23696682464454977,4.44971037388099
IL16__Bcell,CCR5__Macrophage,0.0016676504519872553,0.02006014149223639,0.08313253685835983,0.421274354923644,2.553975776724592
DUSP18__Endothelial,ITGB1__Macrophage,0.0016350833193946321,0.0055494958877481656,0.2946363692248999,0.105318588730911,7.477619799894682
ICAM1__Endothelial,IL2RA__Macrophage,0.0015906658498309018,0.043309817437178204,0.03672760459307398,0.7635597682991049,1.1848341232227488
F13A1__Bcell,ITGB1__Macrophage,0.001571252209371778,0.005332852198475267,0.2946363692248999,0.23696682464454977,7.477619799894682
ICAM2__Bcell,ITGAL__Macrophage,0.001517838579033437,0.0089962286427285,0.16871943114299126,0.210637177461822,4.8709847288046335
ADAM17__Bcell,ITGA5__Macrophage,0.0014872915134389938,0.010021824725805728,0.14840526093110448,0.23696682464454977,4.44971037388099
KLRB1__Macrophage,CLEC2D__Endothelial,0.0014198993966714995,0.04020789601970689,0.035313944205774196,1.2374934175882044,0.6582411795681937
SLIT2__Bcell,APP__Macrophage,0.0012739610307888427,0.005861411068061771,0.21734715685281417,0.1579778830963665,6.687730384412848
PDGFB__Endothelial,S1PR1__Macrophage,0.0012399441160506868,0.023078327633994568,0.05372764160884166,0.421274354923644,1.790416008425487
TNN__Bcell,ITGB1__Macrophage,0.0012184401482890307,0.004135403078358527,0.2946363692248999,0.105318588730911,7.477619799894682
FASLG__Macrophage,TNFRSF6B__Endothelial,0.0012098002462095961,0.02016708167916497,0.05998886033468421,0.6582411795681937,1.05318588730911
SEMA4D__Bcell,CD72__Macrophage,0.0010776998159535568,0.019998494302311074,0.05388904782841652,0.3949447077409162,1.6587677725118484
VCAM1__Bcell,ITGB7__Macrophage,9.944365391451647e-4,0.014989903126799776,0.06634042466673826,0.3949447077409162,2.132701421800948
ICAM2__Bcell,ITGAM__Macrophage,9.635875878949891e-4,0.0089962286427285,0.10711017095745344,0.210637177461822,3.185887309110058
IL15__Endothelial,IL2RA__Macrophage,8.231704284650481e-4,0.022412853699156843,0.03672760459307398,0.3949447077409162,1.1848341232227488
SEMA6D__Endothelial,PLXNA1__Macrophage,7.793986587720082e-4,0.006179192439410173,0.1261327700042313,0.13164823591363875,4.081095313322802
SNCA__Endothelial,LAG3__Macrophage,7.342631865005664e-4,0.010661976638903668,0.06886745407238747,0.210637177461822,3.4228541337546075
FCER2__Bcell,ITGAM__Macrophage,7.114688827832028e-4,0.006642402644150518,0.10711017095745344,0.1579778830963665,3.185887309110058
COL4A3__Bcell,ITGB1__Macrophage,6.061375564649837e-4,0.0020572394306227373,0.2946363692248999,0.0526592943654555,7.477619799894682
SLIT2__Bcell,SDC1__Macrophage,5.796403238923953e-4,0.005861411068061771,0.09889091844296609,0.1579778830963665,7.477619799894682
FREM1__Bcell,ITGB1__Macrophage,4.64424793968737e-4,0.001576264312482874,0.2946363692248999,0.0526592943654555,7.477619799894682
LAMA2__Bcell,ITGA6__Macrophage,4.425548862665105e-4,0.007900835174953375,0.056013684182333566,0.23696682464454977,2.2643496577145865
TNN__Bcell,SDC1__Macrophage,4.0895380855074403e-4,0.004135403078358527,0.09889091844296609,0.105318588730911,7.477619799894682
ANGPT2__Bcell,ITGB1__Macrophage,3.6218976786752907e-4,0.0012292771894397896,0.2946363692248999,0.02632964718272775,7.477619799894682
ANGPT1__Bcell,ITGB1__Macrophage,3.418728423372982e-4,0.0011603212571369356,0.2946363692248999,0.02632964718272775,7.477619799894682
SELPLG__Tcell,ITGB2__Bcell,3.3800255753890394e-4,0.013792650834281234,0.024505989573723446,0.210637177461822,0.526592943654555
VCAM1__Tcell,ITGB2__Bcell,3.280056273831093e-4,0.013384712598376905,0.024505989573723446,0.23696682464454977,0.526592943654555
IGF1__Bcell,ITGA6__Macrophage,3.1986673675743043e-4,0.005710510590880126,0.056013684182333566,0.13164823591363875,2.2643496577145865
VCAM1__Tcell,ITGB1__Bcell,3.18448470055348e-4,0.013384712598376905,0.023791954269826054,0.23696682464454977,0.5002632964718273
DUSP18__Endothelial,ITGA6__Macrophage,3.108477100274846e-4,0.0055494958877481656,0.056013684182333566,0.105318588730911,2.2643496577145865
ANGPTL1__Bcell,ITGB1__Macrophage,3.0998299609323105e-4,0.0010520866684201396,0.2946363692248999,0.02632964718272775,7.477619799894682
LAMA1__Bcell,ITGB1__Macrophage,3.0678490754115897e-4,0.0010412323106893362,0.2946363692248999,0.02632964718272775,7.477619799894682
EBI3__Bcell,IL27RA__Macrophage,3.0487341603234615e-4,0.00450233091515943,0.06771457313495813,0.105318588730911,2.395997893628225
TNFSF14__Bcell,TNFRSF6B__Macrophage,2.913048573478613e-4,0.0048534725794809235,0.06001988320268129,0.13164823591363875,2.7119536598209586
LAMC3__Bcell,ITGB1__Macrophage,2.7400203395367025e-4,9.299667745515858e-4,0.2946363692248999,0.02632964718272775,7.477619799894682
TGFB1__Tcell,TGFBR2__Bcell,2.600122408412975e-4,0.014193751024854836,0.018318782708389568,0.23696682464454977,0.3949447077409162
LTB__Tcell,LTBR__Bcell,2.5953795778254154e-4,0.018398338214874004,0.014106597821574992,0.23696682464454977,0.315955766192733
PLA2G2A__Bcell,ITGB1__Macrophage,2.5129591698656254e-4,8.529018927556258e-4,0.2946363692248999,0.02632964718272775,7.477619799894682
TGFB1__Tcell,TGFBR1__Bcell,2.383435721603482e-4,0.014193751024854836,0.016792148301247648,0.23696682464454977,0.3686150605581885
ICAM2__Tcell,ITGB2__Bcell,2.17549404066022e-4,0.00887739723431897,0.024505989573723446,0.1579778830963665,0.526592943654555
COL4A3__Bcell,SDC1__Macrophage,2.034422967513671e-4,0.0020572394306227373,0.09889091844296609,0.0526592943654555,7.477619799894682
ADAM12__Tcell,ITGB1__Bcell,1.910909686842289e-4,0.008031747477195617,0.023791954269826054,0.13164823591363875,0.5002632964718273
F10__Bcell,ITGAM__Macrophage,1.840717030247438e-4,0.0017185268343737515,0.10711017095745344,0.0526592943654555,3.185887309110058
TNFSF15__Bcell,TNFRSF25__Macrophage,1.8346305442917897e-4,0.002837248519260431,0.06466231392271594,0.07898894154818326,3.528172722485519
ANGPT2__Bcell,ITGA5__Macrophage,1.8243120205546672e-4,0.0012292771894397896,0.14840526093110448,0.02632964718272775,4.44971037388099
ICAM2__Tcell,ITGAL__Bcell,1.7504295204634135e-4,0.00887739723431897,0.01971782352710837,0.1579778830963665,0.526592943654555
ANGPT1__Bcell,ITGA5__Macrophage,1.721977789293141e-4,0.0011603212571369356,0.14840526093110448,0.02632964718272775,4.44971037388099
VCAM1__Tcell,ITGB7__Bcell,1.7157837173958337e-4,0.013384712598376905,0.012818980645157057,0.23696682464454977,0.2896261190100053
TGFB1__Tcell,ENG__Bcell,1.704551206067785e-4,0.014193751024854836,0.012009166590867532,0.23696682464454977,0.526592943654555
TNFSF15__Bcell,TNFRSF6B__Macrophage,1.7029132474299152e-4,0.002837248519260431,0.06001988320268129,0.07898894154818326,2.7119536598209586
PTPRC__Tcell,MRC1__Bcell,1.6632624462682648e-4,0.017435735155478315,0.009539388109744642,0.23696682464454977,0.34228541337546076
HGF__Bcell,SDC1__Macrophage,1.61759596576678e-4,0.0016357376301441727,0.09889091844296609,0.07898894154818326,7.477619799894682
CCL13__Bcell,CCR5__Macrophage,1.421724095974777e-4,0.0017101897159677595,0.08313253685835983,0.0526592943654555,2.553975776724592
SELPLG__Tcell,ITGAM__Bcell,1.3806016245304962e-4,0.013792650834281234,0.010009690240972756,0.210637177461822,0.23696682464454977
LTB__Tcell,CD40__Bcell,1.37092528898958e-4,0.018398338214874004,0.007451353883043988,0.23696682464454977,0.1579778830963665
HGF__Bcell,SDC2__Macrophage,1.2993132220301043e-4,0.0016357376301441727,0.079432862464354,0.07898894154818326,2.764612954186414
PLA2G2A__Bcell,ITGA5__Macrophage,1.2657512794303155e-4,8.529018927556258e-4,0.14840526093110448,0.02632964718272775,4.44971037388099
CD40LG__Tcell,ITGB2__Bcell,1.166083242356843e-4,0.004758360150480012,0.024505989573723446,0.07898894154818326,0.526592943654555
CD40LG__Tcell,ITGB1__Bcell,1.1321068709958306e-4,0.004758360150480012,0.023791954269826054,0.07898894154818326,0.5002632964718273
SEMA3D__Bcell,NRP2__Macrophage,9.718213035061212e-5,0.0012556718666815354,0.07739452712868619,0.02632964718272775,2.395997893628225
SLIT2__Tcell,SDC1__Bcell,9.715424281023038e-5,0.0038107922070576886,0.025494500232864478,0.07898894154818326,0.5002632964718273
JAM2__Tcell,ITGB1__Bcell,9.35608088137187e-5,0.003932455810592088,0.023791954269826054,0.07898894154818326,0.5002632964718273
HP__Bcell,CD163__Macrophage,9.000389220231665e-5,3.535398497261474e-4,0.25457920025715297,0.02632964718272775,6.503422854133754
IL16__Tcell,CD4__Bcell,8.925113171263299e-5,0.01571037474698299,0.005681031366216947,0.23696682464454977,0.44760400210637175
ICAM2__Tcell,ITGAM__Bcell,8.885999646160111e-5,0.00887739723431897,0.010009690240972756,0.1579778830963665,0.23696682464454977
LAMA1__Bcell,SDC2__Macrophage,8.270806292842756e-5,0.0010412323106893362,0.079432862464354,0.02632964718272775,2.764612954186414
TGFB1__Tcell,SDC2__Bcell,8.249271787669812e-5,0.014193751024854836,0.005811903966206269,0.23696682464454977,0.1579778830963665
TGFB1__Tcell,ACVR1B__Bcell,8.226361602762577e-5,0.014193751024854836,0.005795762930008637,0.23696682464454977,0.1579778830963665
CFH__Tcell,ITGAM__Bcell,7.962175431192849e-5,0.007954467360639397,0.010009690240972756,0.13164823591363875,0.23696682464454977
ADAM12__Tcell,SDC4__Bcell,7.541771605666322e-5,0.008031747477195617,0.009389951099781867,0.13164823591363875,0.5002632964718273
CTSG__Bcell,F2RL2__Macrophage,6.997565614081359e-5,0.001372593783135305,0.05098060110761529,0.02632964718272775,2.3696682464454977
