ligand,receptor,combo,mean_score,median_score,max_score,sum_score,sd_score,ligand_mean_expr,receptor_mean_expr
SELPLG__Macrophage,TREM2__Malignant,SELPLG__Macrophage|TREM2__Malignant,0.015379340402264055,0,1.1064383041889605,58.410734847798885,0.08148736272735209,0.07913865145594316,0.2970166034411094
LTBP1__Stroma,CD163__Malignant,LTBP1__Stroma|CD163__Malignant,0.014991940720175354,0,1.4821987316657852,56.939390855225994,0.07748045892018228,0.0659904350671217,0.35099296451198325
JAM3__Malignant,IL2RG__Macrophage,JAM3__Malignant|IL2RG__Macrophage,0.01481021506040123,0,0.39655456869528016,56.24919679940387,0.03829740392947362,0.202565508111543,0.09647347690567985
CCL19__Bcell,LDLR__Malignant,CCL19__Bcell|LDLR__Malignant,0.014330655570909925,0,8.403924322271418,54.427829858315896,0.27280721325841417,0.04761917184253753,0.503477299137712
LTBP1__Stroma,MRC2__Malignant,LTBP1__Stroma|MRC2__Malignant,0.014252841632006939,0,1.1616594905328093,54.13229251836235,0.07187969597612737,0.0659904350671217,0.3422894497714781
COL4A5__Malignant,ITGAV__Stroma,COL4A5__Malignant|ITGAV__Stroma,0.014242338175526273,0,0.6617367025881613,54.092400390648784,0.04858512726967734,0.11579608325675951,0.17907146747157496
COL9A3__Malignant,ITGB1__Stroma,COL9A3__Malignant|ITGB1__Stroma,0.013967221648347756,0,0.9577379787119272,53.04750782042478,0.07426591711155889,0.038084921691474836,0.536278498517052
SELPLG__Macrophage,FPR3__Malignant,SELPLG__Macrophage|FPR3__Malignant,0.013732117120516352,0,0.947933771063058,52.154580823721105,0.07243198263835254,0.07913865145594316,0.2579582386311992
CCL19__Bcell,ITGB2__Macrophage,CCL19__Bcell|ITGB2__Macrophage,0.01350388879994666,0,8.600462380890471,51.28776966219741,0.26974279976349824,0.04761917184253753,0.37840045546879175
SELPLG__Macrophage,LAMP2__Stroma,SELPLG__Macrophage|LAMP2__Stroma,0.013331524334719869,0,0.9653520973201541,50.63312942326606,0.0720805344300059,0.07913865145594316,0.23515339048855716
COL4A2__Endothelial,ITGB1__Macrophage,COL4A2__Endothelial|ITGB1__Macrophage,0.012902579177452331,0,4.231947256383827,49.00399571596395,0.15623588129112165,0.08832857520331049,0.20527484288773978
LTBP1__Stroma,TREM2__Malignant,LTBP1__Stroma|TREM2__Malignant,0.012620411426080405,0,1.4812083924275579,47.93232259625338,0.0672868914081306,0.0659904350671217,0.2970166034411094
CCL19__Bcell,ITGB5__Stroma,CCL19__Bcell|ITGB5__Stroma,0.012486281983765411,0,8.790482347911647,47.42289897434103,0.2485935177201128,0.04761917184253753,0.39099841019172027
LTBP1__Stroma,FLOT1__Macrophage,LTBP1__Stroma|FLOT1__Macrophage,0.0124056021959719,0,0.8182302097603021,47.11647714030128,0.061867193053634834,0.0659904350671217,0.29472753962498033
SELPLG__Macrophage,CAP1__Stroma,SELPLG__Macrophage|CAP1__Stroma,0.012242001154910904,0,0.859832619087395,46.495120386351616,0.06581674632566216,0.07913865145594316,0.217148628138856
SEMA4A__Malignant,PLXNB1__Stroma,SEMA4A__Malignant|PLXNB1__Stroma,0.011630900753115335,0,0.21918048107886065,44.17416106033205,0.024234242801943973,0.2762997565410776,0.06681666113093324
FARP2__Malignant,PLXNA3__Stroma,FARP2__Malignant|PLXNA3__Stroma,0.011153246160875643,0,0.21987375530745734,42.36002891900569,0.02424924655393749,0.2708748623822031,0.06173166171128515
LTBP1__Stroma,FPR3__Malignant,LTBP1__Stroma|FPR3__Malignant,0.011039612524292756,0,1.1097704912592259,41.92844836726389,0.05727549431184077,0.0659904350671217,0.2579582386311992
COL9A3__Malignant,SDC1__Stroma,COL9A3__Malignant|SDC1__Stroma,0.011035361065893718,0,0.7767701748735198,41.91230132826434,0.05902284029799654,0.038084921691474836,0.4262871796374242
SEMA4A__Malignant,PLXNA3__Stroma,SEMA4A__Malignant|PLXNA3__Stroma,0.010836770951892468,0,0.21169033671900878,41.1580560752876,0.022642699464983422,0.2762997565410776,0.06173166171128515
COL4A5__Malignant,CD47__Stroma,COL4A5__Malignant|CD47__Stroma,0.010604884336670454,0,0.4504520314088382,40.277350710674384,0.035779953974955134,0.11579608325675951,0.1342492784454768
CCL19__Bcell,FLOT1__Stroma,CCL19__Bcell|FLOT1__Stroma,0.010559894335257081,0,7.362581961213466,40.10647868530639,0.20969361001157746,0.04761917184253753,0.3311780713427093
ECM1__Malignant,ITGB4__Stroma,ECM1__Malignant|ITGB4__Stroma,0.0104481367663486,0,0.8363706798960239,39.68202343859198,0.03121243876180489,0.5628874780460346,0.029886138592555546
LAMB3__Malignant,ITGAV__Stroma,LAMB3__Malignant|ITGAV__Stroma,0.010442607630270646,0,0.8534756983831995,39.661023779767916,0.049523152683109695,0.08133131243878454,0.17907146747157496
CCL19__Bcell,CD163__Malignant,CCL19__Bcell|CD163__Malignant,0.01037971287390914,0,5.660972206711485,39.422149495106915,0.19770562109218826,0.04761917184253753,0.35099296451198325
COL9A3__Malignant,SDC4__Stroma,COL9A3__Malignant|SDC4__Stroma,0.010294049153900793,0,0.7646296475483425,39.09679868651521,0.0548642268248385,0.038084921691474836,0.40320691360354016
CCL19__Bcell,FLOT1__Macrophage,CCL19__Bcell|FLOT1__Macrophage,0.010057375296266277,0,6.275340826509333,38.19791137521932,0.19430980238880724,0.04761917184253753,0.29472753962498033
JAG2__Malignant,NOTCH1__Stroma,JAG2__Malignant|NOTCH1__Stroma,0.009755614132531048,0,0.19248140649586457,37.05182247535292,0.017222497341460755,0.5439300992528348,0.027663827059165633
CCL19__Bcell,MRC2__Malignant,CCL19__Bcell|MRC2__Malignant,0.009629000919534822,0,5.452346746483496,36.57094549239326,0.1835454647440259,0.04761917184253753,0.3422894497714781
PTN__Malignant,ITGAV__Stroma,PTN__Malignant|ITGAV__Stroma,0.009352324570988637,0,0.6517372583238322,35.52012872061484,0.03627720684346133,0.08047252345462294,0.17907146747157496
CCL19__Bcell,TREM2__Malignant,CCL19__Bcell|TREM2__Malignant,0.009298036451463099,0,5.246683011437055,35.31394244265685,0.17783776697098205,0.04761917184253753,0.2970166034411094
LAMA3__Malignant,ITGA1__Stroma,LAMA3__Malignant|ITGA1__Stroma,0.007932143732501644,0,0.24922793027444687,30.126281896041245,0.0227579594447998,0.15703119244037586,0.07740295190408655
CCL19__Bcell,FPR3__Malignant,CCL19__Bcell|FPR3__Malignant,0.007566662953803669,0,4.10151494148506,28.738185898546334,0.1440238244137072,0.04761917184253753,0.2579582386311992
CCL19__Bcell,LAMP2__Stroma,CCL19__Bcell|LAMP2__Stroma,0.007487234544952636,0,4.507580302419918,28.43651680173011,0.14786581216916173,0.04761917184253753,0.23515339048855716
LTBP1__Stroma,CD163__Macrophage,LTBP1__Stroma|CD163__Macrophage,0.007440493853018092,0,0.6538481851390424,28.258995653762714,0.037677492840561065,0.0659904350671217,0.16206015324913728
WNT3__Malignant,FZD2__Stroma,WNT3__Malignant|FZD2__Stroma,0.007383802951088003,0,0.2309799580219469,28.043683608232232,0.017904755334215417,0.2020965684801146,0.055646510271152874
CCL19__Bcell,CAP1__Stroma,CCL19__Bcell|CAP1__Stroma,0.006949238230120488,0,4.539834121989268,26.39320679799761,0.13693687865635007,0.04761917184253753,0.217148628138856
VWF__Endothelial,ITGAV__Macrophage,VWF__Endothelial|ITGAV__Macrophage,0.006913474181361178,0,1.8855301778778433,26.257374940809754,0.07282532075081177,0.1650337600464645,0.059512097506093785
WNT3__Malignant,FZD1__Stroma,WNT3__Malignant|FZD1__Stroma,0.006690190920781997,0,0.22861114879374697,25.409345117130023,0.01664350704184852,0.2020965684801146,0.05071164778442303
SEMA5A__Malignant,PLXNA1__Stroma,SEMA5A__Malignant|PLXNA1__Stroma,0.006446806632965142,0,0.33047581000089776,24.48497159200161,0.020695286008510044,0.1034086168240997,0.09838161565534713
COL4A5__Malignant,ITGA1__Stroma,COL4A5__Malignant|ITGA1__Stroma,0.006284629088652868,0,0.2450521797049335,23.869021278703592,0.021571079359441737,0.11579608325675951,0.07740295190408655
SEMA3E__Malignant,PLXND1__Stroma,SEMA3E__Malignant|PLXND1__Stroma,0.005988571990104698,0,0.4171048209774993,22.744596418417643,0.031015558721592583,0.04298389573457905,0.21359978037289265
SORBS1__Malignant,ITGA1__Stroma,SORBS1__Malignant|ITGA1__Stroma,0.005916693860302149,0,0.20167259789753517,22.47160328142756,0.017551589605635128,0.11911171502479696,0.07740295190408655
CCL19__Bcell,CD163__Macrophage,CCL19__Bcell|CD163__Macrophage,0.005891792988648962,0,4.302739756370491,22.377029770888758,0.1201939419895123,0.04761917184253753,0.16206015324913728
CADM1__Malignant,CADM1__Stroma,CADM1__Malignant|CADM1__Stroma,0.005342015132117877,0,0.12945717719075417,20.288973471783695,0.012541725522612707,0.2515161299024621,0.03218490676930212
COL4A5__Malignant,ITGA11__Stroma,COL4A5__Malignant|ITGA11__Stroma,0.005246584010361922,0,0.2753747826474762,19.926526071354576,0.018209379711452707,0.11579608325675951,0.06096074105031569
WNT7B__Malignant,FZD2__Stroma,WNT7B__Malignant|FZD2__Stroma,0.004902437816578684,0,0.15993232940325877,18.61945882736584,0.014358297276119843,0.13316352051437924,0.055646510271152874
EDN1__Malignant,EDNRA__Stroma,EDN1__Malignant|EDNRA__Stroma,0.004788653403753809,0,0.17693382096113783,18.18730562745697,0.015030584876640064,0.14493606404646336,0.051950935208789864
ADAM17__Malignant,NOTCH1__Stroma,ADAM17__Malignant|NOTCH1__Stroma,0.00477721364373585,0,0.10599974687003774,18.143857418908755,0.009950304740931646,0.2689438948271919,0.027663827059165633
SELE__Endothelial,CD44__Macrophage,SELE__Endothelial|CD44__Macrophage,0.004598867970477887,0,1.7209375222384942,17.466500551875015,0.06360314833328201,0.024747270415697947,0.2420014361130058
LGALS9__Endothelial,CD44__Macrophage,LGALS9__Endothelial|CD44__Macrophage,0.004592411289767184,0,1.3779143549592119,17.44197807853576,0.055825177364528494,0.025435395119281737,0.2420014361130058
COL9A3__Malignant,ITGAV__Stroma,COL9A3__Malignant|ITGAV__Stroma,0.004539508156984029,0,0.30763182650694,17.241051980225343,0.024237218871525613,0.038084921691474836,0.17907146747157496
LAMB3__Malignant,ITGA1__Stroma,LAMB3__Malignant|ITGA1__Stroma,0.004492006756706176,0,0.35766164385292937,17.060641661970056,0.02140406496736767,0.08133131243878454,0.07740295190408655
WNT7B__Malignant,FZD1__Stroma,WNT7B__Malignant|FZD1__Stroma,0.004404283198461442,0,0.13956202225358108,16.727467587756557,0.013107376416157782,0.13316352051437924,0.05071164778442303
LTBP1__Stroma,IL2RG__Macrophage,LTBP1__Stroma|IL2RG__Macrophage,0.004240156280720701,0,0.34747043268775146,16.104113554177225,0.021315484274985762,0.0659904350671217,0.09647347690567985
ICAM3__Malignant,ITGAL__Stroma,ICAM3__Malignant|ITGAL__Stroma,0.004144733875200277,0,0.06029424392445665,15.741699258010652,0.007801331870785156,0.37304676557180977,0.019071734300214277
SELE__Endothelial,GLG1__Stroma,SELE__Endothelial|GLG1__Stroma,0.0040459700957832705,0,1.8962088424273542,15.366594423784862,0.05724076138466685,0.024747270415697947,0.210338971909587
PTPRK__Malignant,PTPRK__Stroma,PTPRK__Malignant|PTPRK__Stroma,0.004024144980000989,0,0.0709701205892281,15.283702634043754,0.008988191731642824,0.25235897515816014,0.023467103341097504
SEMA5A__Malignant,PLXNA3__Stroma,SEMA5A__Malignant|PLXNA3__Stroma,0.003999030005304974,0,0.19490216028458565,15.188315960148293,0.01262415733705924,0.1034086168240997,0.06173166171128515
TGFA__Malignant,ERBB3__Stroma,TGFA__Malignant|ERBB3__Stroma,0.0039695281473832765,0,0.18718181081605006,15.076267903761686,0.016335862544495833,0.0648220549214721,0.09362975897301493
COL4A2__Endothelial,ITGAV__Macrophage,COL4A2__Endothelial|ITGAV__Macrophage,0.0038393626065279275,0,1.2567386869397779,14.58189917959307,0.04758405339435398,0.08832857520331049,0.059512097506093785
SIRPG__Malignant,CD47__Stroma,SIRPG__Malignant|CD47__Stroma,0.003661972250099782,0,0.23281857930247898,13.908170605878972,0.018203730012725666,0.042544726692319706,0.1342492784454768
ICAM1__Endothelial,ITGB2__Macrophage,ICAM1__Endothelial|ITGB2__Macrophage,0.0035850837093196965,0,2.665088696452637,13.616147927996208,0.06235725907538342,0.013608174552199974,0.37840045546879175
CCL19__Bcell,IL2RG__Macrophage,CCL19__Bcell|IL2RG__Macrophage,0.0033553333647163923,0,1.9702613372152784,12.743556119192858,0.06490844330134889,0.04761917184253753,0.09647347690567985
PDGFB__Malignant,S1PR1__Stroma,PDGFB__Malignant|S1PR1__Stroma,0.0033450893720262396,0,0.1500771230909563,12.704649434955657,0.008769622751870263,0.2039794600048368,0.025388037939079743
ICAM2__Endothelial,ITGB2__Macrophage,ICAM2__Endothelial|ITGB2__Macrophage,0.00324921744768426,0,1.8143293161318974,12.34052786630482,0.05099160908712345,0.01156954054534303,0.37840045546879175
WNT3__Malignant,LRP5__Stroma,WNT3__Malignant|LRP5__Stroma,0.00316169893048244,0,0.10938382932332048,12.008132537972307,0.007725688642574299,0.2020965684801146,0.025241831658764625
LAMA3__Malignant,ITGB4__Stroma,LAMA3__Malignant|ITGB4__Stroma,0.002930442847750747,0,0.0912850086607789,11.129821935757336,0.008360266187008619,0.15703119244037586,0.029886138592555546
SEMA3E__Malignant,NRP1__Stroma,SEMA3E__Malignant|NRP1__Stroma,0.00292908551518287,0,0.22320156262906282,11.124666786664541,0.015333777802487434,0.04298389573457905,0.10497683852090553
TNXB__Endothelial,SDC4__Macrophage,TNXB__Endothelial|SDC4__Macrophage,0.0028025055996481565,0,1.1070059119044597,10.643916267463698,0.034092323497076214,0.015770311528402768,0.2564298508019541
PTN__Malignant,SDC3__Stroma,PTN__Malignant|SDC3__Stroma,0.0026492479598107348,0,0.19102097817175498,10.06184375136117,0.010308287847214088,0.08047252345462294,0.05153734405833993
SPN__Malignant,SIGLEC1__Stroma,SPN__Malignant|SIGLEC1__Stroma,0.002397172250546665,0,0.07049359094643251,9.104460207576233,0.007455190218915823,0.12720737713509697,0.0323500753940097
SELPLG__Endothelial,ITGB2__Macrophage,SELPLG__Endothelial|ITGB2__Macrophage,0.0023114289343318904,0,1.043073371632078,8.778807092592519,0.032463699993617944,0.008391460037766618,0.37840045546879175
TNXB__Endothelial,ITGB1__Macrophage,TNXB__Endothelial|ITGB1__Macrophage,0.0022671133813346074,0,1.0543877025890118,8.610496622308839,0.028757205563836114,0.015770311528402768,0.20527484288773978
ICAM3__Endothelial,ITGB2__Macrophage,ICAM3__Endothelial|ITGB2__Macrophage,0.002267067720217041,0,1.0545034910821567,8.610323201384324,0.033133605809083255,0.008518516322984183,0.37840045546879175
VCAM1__Endothelial,ITGB2__Macrophage,VCAM1__Endothelial|ITGB2__Macrophage,0.002130300364546849,0,0.967261496638892,8.090880784548933,0.032218523667129476,0.007562390489303598,0.37840045546879175
BMP4__Malignant,RGMB__Stroma,BMP4__Malignant|RGMB__Stroma,0.0021246821097427987,0,0.11099553571424214,8.06954265280315,0.008779198184510766,0.06675543912724219,0.047442993089917465
WNT7B__Malignant,LRP5__Stroma,WNT7B__Malignant|LRP5__Stroma,0.00208491473940822,0,0.05751802189419265,7.91850618027242,0.0060817725589315,0.13316352051437924,0.025241831658764625
COL9A3__Malignant,ITGA1__Stroma,COL9A3__Malignant|ITGA1__Stroma,0.0019955155821218895,0,0.14760951328543012,7.578968180898937,0.010726617157567042,0.038084921691474836,0.07740295190408655
JAM3__Endothelial,ITGB2__Macrophage,JAM3__Endothelial|ITGB2__Macrophage,0.0018472064373972062,0,0.9688465191551475,7.015690049234589,0.029942172693326125,0.006136462081784191,0.37840045546879175
JAM2__Endothelial,ITGB1__Macrophage,JAM2__Endothelial|ITGB1__Macrophage,0.0018174020483006559,0,0.4632020506105896,6.90249297944589,0.021409027534389214,0.012873631678674858,0.20527484288773978
ROBO1__Malignant,ROBO1__Stroma,ROBO1__Malignant|ROBO1__Stroma,0.0018087277915804004,0,0.07161202131016943,6.869548152422361,0.005739083334762069,0.11340861128004025,0.02468725369523141
LAMB3__Malignant,ITGB4__Stroma,LAMB3__Malignant|ITGB4__Stroma,0.0017561847866480235,0,0.14569537290830917,6.669989819689193,0.00853746892013382,0.08133131243878454,0.029886138592555546
COL9A3__Malignant,ITGA11__Stroma,COL9A3__Malignant|ITGA11__Stroma,0.0016530882823152379,0,0.09810036237139484,6.2784292962332735,0.008825626532761149,0.038084921691474836,0.06096074105031569
HSPG2__Endothelial,SDC1__Macrophage,HSPG2__Endothelial|SDC1__Macrophage,0.0015530182660130475,0,0.35498688408585477,5.8983633743175545,0.015532144599877791,0.11587569057516824,0.01707436472116781
WNT5A__Malignant,FZD2__Stroma,WNT5A__Malignant|FZD2__Stroma,0.0015471632530509015,0,0.08226755602132244,5.8761260350873235,0.00743444471526983,0.04115228336102484,0.055646510271152874
GDF11__Malignant,ACVR2A__Stroma,GDF11__Malignant|ACVR2A__Stroma,0.0014862797879370438,0,0.06308948444526212,5.644890634584892,0.004944649516320969,0.10780548978565013,0.020962304686291573
ESAM__Endothelial,ESAM__Stroma,ESAM__Endothelial|ESAM__Stroma,0.0014157380145573871,0,0.4072347500018675,5.376972979288956,0.015654859082699528,0.027017127505909923,0.06921199154178019
SFRP1__Malignant,FZD2__Stroma,SFRP1__Malignant|FZD2__Stroma,0.0014156407484390572,0,0.37876057216982784,5.37660356257154,0.011603570619559515,0.034297549390127545,0.055646510271152874
CD14__Bcell,ITGB1__Macrophage,CD14__Bcell|ITGB1__Macrophage,0.0013715765873611682,0,1.453491810400706,5.209247878797717,0.03480328897027915,0.009204607508163407,0.20527484288773978
WNT5A__Malignant,FZD1__Stroma,WNT5A__Malignant|FZD1__Stroma,0.0013506958304635385,0,0.08614143530980742,5.1299427641005195,0.006558865131386467,0.04115228336102484,0.05071164778442303
TNFSF15__Malignant,TNFRSF6B__Stroma,TNFSF15__Malignant|TNFRSF6B__Stroma,0.0013434613902713736,0,0.11254079752413469,5.102466360250677,0.007599574078995831,0.035416344264957364,0.05947220886175213
COL4A2__Endothelial,SDC1__Macrophage,COL4A2__Endothelial|SDC1__Macrophage,0.0012592888594259695,0,0.46682489312713327,4.782779088099832,0.016276318091476845,0.08832857520331049,0.01707436472116781
VCAM1__Endothelial,ITGB1__Macrophage,VCAM1__Endothelial|ITGB1__Macrophage,0.0010982754768477203,0,0.46650139069494784,4.171250261067642,0.016672585767853642,0.007562390489303598,0.20527484288773978
CTSG__Malignant,F2RL2__Stroma,CTSG__Malignant|F2RL2__Stroma,0.0010844958854842116,0,0.14163097551439374,4.1189153730690355,0.007400613866454637,0.028166832138826585,0.05822736231372701
WNT5A__Malignant,ROR2__Stroma,WNT5A__Malignant|ROR2__Stroma,0.0010345497216676922,0,0.05332107724892832,3.929219842893895,0.004976636081076603,0.04115228336102484,0.035664751367378095
TFPI__Endothelial,SDC4__Macrophage,TFPI__Endothelial|SDC4__Macrophage,9.603368504393507e-4,0,0.4656107879977207,3.6473593579686536,0.014072799729176529,0.005930812616180254,0.2564298508019541
BMP4__Malignant,ACVR2A__Stroma,BMP4__Malignant|ACVR2A__Stroma,9.493454702641359e-4,0,0.0621770376121129,3.605614096063188,0.004070751854035359,0.06675543912724219,0.020962304686291573
HBEGF__Endothelial,CD44__Macrophage,HBEGF__Endothelial|CD44__Macrophage,8.219992311382624e-4,0,0.534899023558484,3.121953079863121,0.014547243003595927,0.004595376247192323,0.2420014361130058
CD226__Malignant,PVR__Stroma,CD226__Malignant|PVR__Stroma,8.139629757737154e-4,0,0.06221304708864804,3.091431381988571,0.004407715839566596,0.03505108342150999,0.036503586881218075
LTA__Malignant,EDNRA__Stroma,LTA__Malignant|EDNRA__Stroma,7.090884544756514e-4,0,0.06179031282211725,2.6931179500985243,0.004471420503625972,0.021587627317267006,0.051950935208789864
ICAM1__Endothelial,ITGAL__Macrophage,ICAM1__Endothelial|ITGAL__Macrophage,6.968007517122082e-4,0,0.5026377909998596,2.646449255002967,0.01207577983826395,0.013608174552199974,0.07593053616327693
TNXB__Endothelial,ITGAV__Macrophage,TNXB__Endothelial|ITGAV__Macrophage,6.909803527337491e-4,0,0.3553244060258954,2.624343379682779,0.009214034103752964,0.015770311528402768,0.059512097506093785
PTN__Malignant,PTPRB__Endothelial,PTN__Malignant|PTPRB__Endothelial,6.457440614555212e-4,0,0.04352414047615268,2.4525359454080693,0.0025593002685367614,0.08047252345462294,0.013403149686763718
VCAM1__Bcell,ITGB1__Macrophage,VCAM1__Bcell|ITGB1__Macrophage,6.29958172834491e-4,0,0.47395387577857273,2.392581140425397,0.01303973522125781,0.00411897971743412,0.20527484288773978
WNT3__Malignant,LRP5__Endothelial,WNT3__Malignant|LRP5__Endothelial,6.298735271532226e-4,0,0.02162420108401497,2.3922596561279392,0.0015752691921919022,0.2020965684801146,0.00555927311568302
ICAM2__Endothelial,ITGAL__Macrophage,ICAM2__Endothelial|ITGAL__Macrophage,6.289238422257167e-4,0,0.37038477586913404,2.388652752773272,0.009991263450239029,0.01156954054534303,0.07593053616327693
WNT5A__Malignant,LRP5__Stroma,WNT5A__Malignant|LRP5__Stroma,6.230433582247203e-4,0,0.03520992634534182,2.366318674537488,0.0029883232589232064,0.04115228336102484,0.025241831658764625
JAM2__Endothelial,ITGAV__Macrophage,JAM2__Endothelial|ITGAV__Macrophage,5.369318366608502e-4,0,0.15185744677134985,2.039267115637909,0.006404910021140837,0.012873631678674858,0.059512097506093785
ICAM3__Bcell,ITGAL__Macrophage,ICAM3__Bcell|ITGAL__Macrophage,0.00046325497459103404,0,0.19115405822892112,1.7594423934967474,0.007312334212514976,0.007981036232107509,0.07593053616327693
SELPLG__Endothelial,ESAM__Stroma,SELPLG__Endothelial|ESAM__Stroma,4.532096197213548e-4,0,0.19701799936450556,1.7212901357017056,0.006345185968817449,0.008391460037766618,0.06921199154178019
ICAM3__Endothelial,ITGAL__Macrophage,ICAM3__Endothelial|ITGAL__Macrophage,4.48680083313614e-4,0,0.20128811450492876,1.704086956425106,0.006520627796856027,0.008518516322984183,0.07593053616327693
WNT7B__Malignant,LRP5__Endothelial,WNT7B__Malignant|LRP5__Endothelial,4.233205378890512e-4,0,0.01377908106707876,1.6077714029026164,0.0012751379291793855,0.13316352051437924,0.00555927311568302
HBEGF__Macrophage,CD9__Endothelial,HBEGF__Macrophage|CD9__Endothelial,4.233156203258015e-4,0,0.18532512351553534,1.6077527259973938,0.00592059716852517,0.008851436558323206,0.06780356319963533
NID1__Bcell,ITGB1__Macrophage,NID1__Bcell|ITGB1__Macrophage,3.9899519591474626e-4,0,0.5884797292661837,1.5153837540842063,0.011684573600272625,0.0024600913305768963,0.20527484288773978
DUSP18__Endothelial,CD151__Stroma,DUSP18__Endothelial|CD151__Stroma,3.8430302966628067e-4,0,0.4213736850731848,1.4595829066725339,0.011936425309932525,8.603823824511512e-4,0.5649292370720569
LTB__Tcell,LTBR__Bcell,LTB__Tcell|LTBR__Bcell,3.80958727865668e-4,0,0.2580701186861853,1.4468812484338072,0.008287970303441885,0.019112265413361442,0.004300458400709101
SEMA7A__Bcell,ITGB1__Macrophage,SEMA7A__Bcell|ITGB1__Macrophage,3.7230928495887527e-4,0,0.4461936430963169,1.4140306642738083,0.010327533348110058,0.0023514202726343807,0.20527484288773978
ADAM17__Bcell,ITGB1__Macrophage,ADAM17__Bcell|ITGB1__Macrophage,3.7030128686265545e-4,0,0.385541771067667,1.4064042875043654,0.008877344378432678,0.0023723017422326814,0.20527484288773978
LGALS9__Bcell,HAVCR2__Macrophage,LGALS9__Bcell|HAVCR2__Macrophage,3.57329893254022e-4,0,0.15340837540862895,1.3571389345787754,0.005855872789586855,0.011371826955702675,0.04209147007987291
ANGPT2__Endothelial,ITGB1__Macrophage,ANGPT2__Endothelial|ITGB1__Macrophage,2.981672323938108e-4,0,0.2413455402925212,1.1324391486316934,0.00670176456788579,0.002201213632220138,0.20527484288773978
CX3CL1__Endothelial,ITGAV__Macrophage,CX3CL1__Endothelial|ITGAV__Macrophage,2.9066969711073873e-4,0,0.20749341305536037,1.1039635096265858,0.005795303043770255,0.0070058577205514205,0.059512097506093785
LTB__Tcell,CD40__Bcell,LTB__Tcell|CD40__Bcell,2.848921776978889e-4,0,0.20118207218005446,1.0820204908965823,0.006298656969290156,0.019112265413361442,0.002649258345194421
PROS1__Endothelial,AXL__Macrophage,PROS1__Endothelial|AXL__Macrophage,2.5892237268061377e-4,0,0.08927209482965702,0.9833871714409711,0.0037371515898407086,0.006354301747534101,0.06599732000525779
PDGFB__Endothelial,ITGAV__Macrophage,PDGFB__Endothelial|ITGAV__Macrophage,2.4300779330041088e-4,0,0.139003948131184,0.9229435989549605,0.004384469116683387,0.00589775587919009,0.059512097506093785
IL6__Endothelial,IL6ST__Macrophage,IL6__Endothelial|IL6ST__Macrophage,2.379148227761565e-4,0,0.34615174436894375,0.9036004969038424,0.007042745608581901,0.0015597771650250375,0.3101526747093032
JAM2__Bcell,ITGB1__Macrophage,JAM2__Bcell|ITGB1__Macrophage,2.240108084228182e-4,0,0.2343952118638413,0.8507930503898635,0.006047085161347526,0.0013814362464546163,0.20527484288773978
IL15__Endothelial,IL2RG__Macrophage,IL15__Endothelial|IL2RG__Macrophage,2.2262204283637853e-4,0,0.19164180682701384,0.8455185186925657,0.004253921737369789,0.004040611676987945,0.09647347690567985
TNXB__Endothelial,SDC1__Macrophage,TNXB__Endothelial|SDC1__Macrophage,1.987913670633066e-4,0,0.06744003419572267,0.7550096121064385,0.0023067873371467153,0.015770311528402768,0.01707436472116781
LAMA2__Bcell,ITGB1__Macrophage,LAMA2__Bcell|ITGB1__Macrophage,1.9794981038350173e-4,0,0.13716700021690695,0.7518133798365396,0.004669763721723036,0.0012616190840536259,0.20527484288773978
IL16__Bcell,CCR5__Macrophage,IL16__Bcell|CCR5__Macrophage,1.873361259569397e-4,0,0.15038851701886038,0.711502606384457,0.0035682831770982803,0.007553887347831281,0.03235348912272179
F13A1__Bcell,ITGB1__Macrophage,F13A1__Bcell|ITGB1__Macrophage,1.7293281726066937e-4,0,0.44305747560751785,0.6567988399560222,0.007464121535147169,0.0011720939739339915,0.20527484288773978
ICAM2__Bcell,ITGAL__Macrophage,ICAM2__Bcell|ITGAL__Macrophage,1.6064570659178777e-4,0,0.11144003475229833,0.61013239363561,0.003729472237009654,0.0027404398042459874,0.07593053616327693
SEMA4D__Bcell,CD72__Macrophage,SEMA4D__Bcell|CD72__Macrophage,1.5683212688749645e-4,0,0.07826265697923272,0.5956484179187115,0.0028934187898416045,0.00945762745211498,0.019529108268618145
TNN__Bcell,ITGB1__Macrophage,TNN__Bcell|ITGB1__Macrophage,1.5324564099930717e-4,0,0.34574933897083404,0.5820269445153686,0.0062058602110915675,9.518004800213915e-4,0.20527484288773978
HBEGF__Endothelial,CD82__Stroma,HBEGF__Endothelial|CD82__Stroma,1.5241093448178445e-4,0,0.09279221141620755,0.5788567291618174,0.0026906485050910887,0.004595376247192323,0.046975794717517186
DUSP18__Endothelial,ITGB1__Macrophage,DUSP18__Endothelial|ITGB1__Macrophage,1.3137808140376348e-4,0,0.17412502626817336,0.4989739531714937,0.004286840931939662,8.603823824511512e-4,0.20527484288773978
VCAM1__Endothelial,ITGB7__Macrophage,VCAM1__Endothelial|ITGB7__Macrophage,1.3095118441010521e-4,0,0.05666896998016824,0.49735259838957957,0.002021792485277333,0.007562390489303598,0.02383999115281787
SELPLG__Bcell,ITGAM__Macrophage,SELPLG__Bcell|ITGAM__Macrophage,1.2189408858715777e-4,0,0.09865199169375073,0.46295374845402526,0.00261844391532073,0.003611997350467393,0.042607021427158547
